"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Finland","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","5",""
"Finland","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","4",""
"Finland","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","4",""
"Finland","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","3",""
"Finland","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","3",""
"Finland","Electricity - total net installed capacity of electric power plants, solar","2001","Kilowatts,  thousand","3",""
"Finland","Electricity - total net installed capacity of electric power plants, solar","2000","Kilowatts,  thousand","2",""
"Finland","Electricity - total net installed capacity of electric power plants, solar","1999","Kilowatts,  thousand","2",""
"Finland","Electricity - total net installed capacity of electric power plants, solar","1998","Kilowatts,  thousand","2",""
"Finland","Electricity - total net installed capacity of electric power plants, solar","1997","Kilowatts,  thousand","2",""
"Finland","Electricity - total net installed capacity of electric power plants, solar","1996","Kilowatts,  thousand","2",""
"Finland","Electricity - total net installed capacity of electric power plants, solar","1995","Kilowatts,  thousand","1",""
"Finland","Electricity - total net installed capacity of electric power plants, solar","1994","Kilowatts,  thousand","1",""
"Finland","Electricity - total net installed capacity of electric power plants, solar","1993","Kilowatts,  thousand","1",""
"Finland","Electricity - total net installed capacity of electric power plants, solar","1992","Kilowatts,  thousand","1",""
"Finland","Electricity - total net installed capacity of electric power plants, solar","1991","Kilowatts,  thousand","1",""
"Finland","Electricity - total net installed capacity of electric power plants, solar","1990","Kilowatts,  thousand","1",""
"France","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","9617",""
"France","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","8611",""
"France","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","7702",""
"France","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","7137",""
"France","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","6035",""
"France","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","5278",""
"France","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","4359",""
"France","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","3004",""
"France","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","1044",""
"France","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","277",""
"France","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","80",""
"France","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","26",""
"France","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","15",""
"France","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","13",""
"France","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","11",""
"France","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","9",""
"France","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","8",""
"France","Electricity - total net installed capacity of electric power plants, solar","2001","Kilowatts,  thousand","7",""
"France","Electricity - total net installed capacity of electric power plants, solar","2000","Kilowatts,  thousand","7",""
"France","Electricity - total net installed capacity of electric power plants, solar","1999","Kilowatts,  thousand","6",""
"France","Electricity - total net installed capacity of electric power plants, solar","1998","Kilowatts,  thousand","5",""
"France","Electricity - total net installed capacity of electric power plants, solar","1997","Kilowatts,  thousand","4",""
"France","Electricity - total net installed capacity of electric power plants, solar","1996","Kilowatts,  thousand","3",""
"France","Electricity - total net installed capacity of electric power plants, solar","1995","Kilowatts,  thousand","2",""
"France","Electricity - total net installed capacity of electric power plants, solar","1994","Kilowatts,  thousand","2",""
"France","Electricity - total net installed capacity of electric power plants, solar","1993","Kilowatts,  thousand","2",""
"France","Electricity - total net installed capacity of electric power plants, solar","1992","Kilowatts,  thousand","2",""
"France","Electricity - total net installed capacity of electric power plants, solar","1991","Kilowatts,  thousand","0",""
"France","Electricity - total net installed capacity of electric power plants, solar","1990","Kilowatts,  thousand","0",""
"French Guiana","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","44.8",""
"French Guiana","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","38",""
"French Guiana","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","33",""
"French Guiana","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","33",""
"French Guiana","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","34",""
"French Guiana","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","0",""
"French Guiana","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","0",""
"French Guiana","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","0",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","35.2",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","35.2",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","35.2",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","31.6",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","27.9",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","24.6",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","16.9",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","13.5",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","11",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","2.9",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","2.7",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","2.5",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","2.118",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","1.848",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","1.531",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","1.249",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","1.022",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","0.828",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2001","Kilowatts,  thousand","0.698",""
"French Polynesia","Electricity - total net installed capacity of electric power plants, solar","2000","Kilowatts,  thousand","0.548",""
"Gabon","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","1","1"
"Gabon","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","1","1"
"Gabon","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","1","1"
"Gabon","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","1","1"
"Gabon","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","1","1"
"Gabon","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","1","1"
"Gabon","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","1","1"
"Gambia","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","2.2","1"
"Gambia","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","2.2","1"
"Gambia","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","2.2",""
"Gambia","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","2.2",""
"Gambia","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","2.2",""
"Gambia","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","2.1",""
"Gambia","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","2",""
"Gambia","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","2",""
"Gambia","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","1.9",""
"Gambia","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","1.8",""
"Gambia","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","1.6",""
"Gambia","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","1.4",""
"Gambia","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","1.2",""
"Gambia","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","0.7",""
"Gambia","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","0.6",""
"Gambia","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","0.4",""
"Gambia","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","0.2",""
"Gambia","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","0.1",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","45179",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","42291",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","40677",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","39222",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","37898",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","36708",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","34077",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","25917",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","18007",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","10567",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","6120",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","4170",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","2899",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","2056",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","1105",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","435",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","260",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","2001","Kilowatts,  thousand","195",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","2000","Kilowatts,  thousand","114",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","1999","Kilowatts,  thousand","70",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","1998","Kilowatts,  thousand","54",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","1997","Kilowatts,  thousand","42",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","1996","Kilowatts,  thousand","28",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","1995","Kilowatts,  thousand","18",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","1994","Kilowatts,  thousand","12",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","1993","Kilowatts,  thousand","9",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","1992","Kilowatts,  thousand","6",""
"Germany","Electricity - total net installed capacity of electric power plants, solar","1991","Kilowatts,  thousand","2",""
"Ghana","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","42.5",""
"Ghana","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","22.6",""
"Ghana","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","22.5",""
"Ghana","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","22.5",""
"Ghana","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","2.5",""
"Ghana","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","2.5",""
"Ghana","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","0",""
"Ghana","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","0",""
"Ghana","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","0",""
"Greece","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","2652",""
"Greece","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","2606",""
"Greece","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","2604",""
"Greece","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","2604",""
"Greece","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","2596",""
"Greece","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","2579",""
"Greece","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","1536",""
"Greece","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","612",""
"Greece","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","202",""
"Greece","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","46",""
"Greece","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","12",""
"Greece","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","9",""
"Greece","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","5",""
"Greece","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","1",""
"Greece","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","1",""
"Greece","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","1",""
"Greece","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","1",""
"Greece","Electricity - total net installed capacity of electric power plants, solar","2001","Kilowatts,  thousand","1",""
"Grenada","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","0.44","1"
"Grenada","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","0.44",""
"Grenada","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","0.44",""
"Grenada","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","0.44",""
"Grenada","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","0.44",""
"Grenada","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","0.44",""
"Grenada","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","0.44",""
"Grenada","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","0.44",""
"Grenada","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","0.44",""
"Grenada","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","0.44",""
"Grenada","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","0.44",""
"Guadeloupe","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","68.7",""
"Guadeloupe","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","67",""
"Guadeloupe","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","67",""
"Guadeloupe","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","67",""
"Guadeloupe","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","64",""
"Guadeloupe","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","63","1"
"Guadeloupe","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","37","1"
"Guadeloupe","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","27","1"
"Guadeloupe","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","2","1"
"Guadeloupe","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","2","1"
"Guadeloupe","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","2","1"
"Guadeloupe","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","2","1"
"Guadeloupe","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","37","1"
"Guadeloupe","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","27","1"
"Guadeloupe","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","2","1"
"Guadeloupe","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","2","1"
"Guadeloupe","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","2","1"
"Guadeloupe","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","2","1"
"Guam","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","25.65",""
"Guam","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","25.65",""
"Guam","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","25.65",""
"Guam","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","25.65",""
"Guatemala","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","91.5",""
"Guatemala","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","91.5",""
"Guatemala","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","85",""
"Guatemala","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","85",""
"Guatemala","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","5",""
"Guernsey","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","0.116","1"
"Guernsey","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","0.116",""
"Guinea-Bissau","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","5.4","1"
"Guinea-Bissau","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","5.3","1"
"Guinea-Bissau","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","5.1","1"
"Guinea-Bissau","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","4.5","1"
"Guyana","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","7.77",""
"Guyana","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","4.86",""
"Guyana","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","3.36",""
"Guyana","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","3.29",""
"Guyana","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","1.1",""
"Guyana","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","1.041",""
"Guyana","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","0.97",""
"Guyana","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","0.97",""
"Guyana","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","0.18",""
"Guyana","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","0.093",""
"Guyana","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","0.07",""
"Guyana","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","0.03",""
"Guyana","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","0.03",""
"Guyana","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","0.02",""
"Guyana","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","0.01",""
"Guyana","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","0.01",""
"Guyana","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","0.01",""
"Guyana","Electricity - total net installed capacity of electric power plants, solar","2001","Kilowatts,  thousand","0.01",""
"Guyana","Electricity - total net installed capacity of electric power plants, solar","2000","Kilowatts,  thousand","0.01",""
"Haiti","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","0.63",""
"Haiti","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","0.63",""
"Haiti","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","0.63",""
"Haiti","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","0.54",""
"Haiti","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","0.54",""
"Haiti","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","0.54",""
"Haiti","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","0.54",""
"Honduras","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","510.8",""
"Honduras","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","450.9",""
"Honduras","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","409",""
"Honduras","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","388",""
"Hungary","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","726",""
"Hungary","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","344",""
"Hungary","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","235",""
"Hungary","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","172",""
"Hungary","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","89",""
"Hungary","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","35",""
"Hungary","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","12",""
"Hungary","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","4",""
"Hungary","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","2",""
"Hungary","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","1",""
"Hungary","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","1",""
"India","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","28455",""
"India","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","24538",""
"India","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","12514",""
"India","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","5499","1"
"India","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","3898",""
"India","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","2319","1"
"India","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","0",""
"India","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","0",""
"India","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","0",""
"Indonesia","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","14",""
"Indonesia","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","17","1"
"Indonesia","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","12.94",""
"Indonesia","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","9.72",""
"Indonesia","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","9.2",""
"Indonesia","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","9",""
"Indonesia","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","4",""
"Indonesia","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","1",""
"Indonesia","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","1","1"
"Indonesia","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","0",""
"Indonesia","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","0",""
"Iran (Islamic Rep. of)","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","367",""
"Iran (Islamic Rep. of)","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","286",""
"Iran (Islamic Rep. of)","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","184",""
"Iran (Islamic Rep. of)","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","43",""
"Iran (Islamic Rep. of)","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","9.2",""
"Iran (Islamic Rep. of)","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","0.6",""
"Iran (Islamic Rep. of)","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","0.1",""
"Iran (Islamic Rep. of)","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","0.1",""
"Iran (Islamic Rep. of)","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","0.1",""
"Iran (Islamic Rep. of)","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","0.1",""
"Iran (Islamic Rep. of)","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","0.1",""
"Iran (Islamic Rep. of)","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","0.1",""
"Iran (Islamic Rep. of)","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","0.1",""
"Iran (Islamic Rep. of)","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","0.1",""
"Iran (Islamic Rep. of)","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","0.1",""
"Iraq","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","216",""
"Iraq","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","37",""
"Iraq","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","37",""
"Iraq","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","37",""
"Iraq","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","37",""
"Iraq","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","30",""
"Ireland","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","24",""
"Ireland","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","16",""
"Ireland","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","6",""
"Ireland","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","2",""
"Ireland","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","2",""
"Ireland","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","1",""
"Ireland","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","1",""
"Ireland","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","1",""
