"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Lithuania","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","133",""
"Lithuania","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","98",""
"Lithuania","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","54",""
"Lithuania","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","47",""
"Lithuania","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","31",""
"Lithuania","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","1",""
"Lithuania","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","1",""
"Lithuania","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","0",""
"Lithuania","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","0",""
"Lithuania","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","0",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","123",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","120",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","120",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","64",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","58",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","58",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","58",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","45",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","44",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","43",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","43",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","35",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","35",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","35",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","35",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","21",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","14",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","14",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","2000","Kilowatts,  thousand","14",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","1999","Kilowatts,  thousand","14",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","1998","Kilowatts,  thousand","10",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","1997","Kilowatts,  thousand","4",""
"Luxembourg","Electricity - total net installed capacity of electric power plants, wind","1996","Kilowatts,  thousand","2",""
"Madagascar","Electricity - total net installed capacity of electric power plants, wind","2019","Kilowatts,  thousand","0.1","1"
"Madagascar","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","0.1","1"
"Madagascar","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","0.1","1"
"Madagascar","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","0.1","1"
"Madagascar","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","0.092",""
"Madagascar","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","0.092",""
"Madagascar","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","0.092",""
"Madagascar","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","0.092",""
"Madagascar","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","0.092",""
"Madagascar","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","0.092",""
"Madagascar","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","0.015",""
"Madagascar","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","0.015",""
"Madagascar","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","0.015",""
"Maldives","Electricity - total net installed capacity of electric power plants, wind","2019","Kilowatts,  thousand","1",""
"Maldives","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","1",""
"Maldives","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","1",""
"Maldives","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","1",""
"Maldives","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","1",""
"Maldives","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","1",""
"Maldives","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","1",""
"Maldives","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","1",""
"Maldives","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","1",""
"Maldives","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","1",""
"Malta","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","0.1",""
"Malta","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","0.1",""
"Malta","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","0.1",""
"Malta","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","0.1",""
"Malta","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","0.1",""
"Malta","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","0.1",""
"Malta","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","0.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","1.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","1.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","1.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","1.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","1.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","1.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","1.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","1.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","1.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","1.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","1.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","1.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","1.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","1.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","1.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","1.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","1.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","1.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","1.1",""
"Martinique","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","1.1",""
"Mauritania","Electricity - total net installed capacity of electric power plants, wind","2019","Kilowatts,  thousand","34",""
"Mauritania","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","34",""
"Mauritania","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","35",""
"Mauritania","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","34",""
"Mauritania","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","34",""
"Mauritania","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","4",""
"Mauritania","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","4",""
"Mauritius","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","10.63",""
"Mauritius","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","10.63",""
"Mauritius","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","10.63",""
"Mauritius","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","1.28",""
"Mauritius","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","1.28",""
"Mauritius","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","1.29",""
"Mauritius","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","1.29",""
"Mauritius","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","1.28",""
"Mauritius","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","1.28","1"
"Mauritius","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","1.28","1"
"Mauritius","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","0.5","1"
"Mauritius","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","0.5","1"
"Mauritius","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","0.5","1"
"Mauritius","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","0.5","1"
"Mauritius","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","0.5","1"
"Mexico","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","4853",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","4180",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","4051",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","3271",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","2569",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","2122",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","1815",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","601",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","519",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","425",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","101",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","101",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","101",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","18",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","18",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","18",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","18",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","17",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","2000","Kilowatts,  thousand","17",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","1999","Kilowatts,  thousand","17",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","1998","Kilowatts,  thousand","17",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","1997","Kilowatts,  thousand","17",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","1996","Kilowatts,  thousand","5",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","1995","Kilowatts,  thousand","5",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","1994","Kilowatts,  thousand","5",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","1993","Kilowatts,  thousand","3",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","1992","Kilowatts,  thousand","3",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","1991","Kilowatts,  thousand","3",""
"Mexico","Electricity - total net installed capacity of electric power plants, wind","1990","Kilowatts,  thousand","3",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, wind","2019","Kilowatts,  thousand","0.8",""
"Micronesia (Fed. States of)","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","0.8",""
"Mongolia","Electricity - total net installed capacity of electric power plants, wind","2019","Kilowatts,  thousand","156",""
"Mongolia","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","156",""
"Mongolia","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","102",""
"Mongolia","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","52",""
"Mongolia","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","52",""
"Mongolia","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","52",""
"Mongolia","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","52",""
"Montenegro","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","118",""
"Montenegro","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","72",""
"Morocco","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","1168",""
"Morocco","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","1017",""
"Morocco","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","898",""
"Morocco","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","797",""
"Morocco","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","797",""
"Morocco","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","495",""
"Morocco","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","255",""
"Morocco","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","255",""
"Morocco","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","221",""
"Morocco","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","221",""
"Morocco","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","114",""
"Morocco","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","114",""
"Morocco","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","54",""
"Morocco","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","54",""
"Morocco","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","54",""
"Morocco","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","54",""
"Morocco","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","54",""
"Morocco","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","54",""
"Morocco","Electricity - total net installed capacity of electric power plants, wind","2000","Kilowatts,  thousand","54",""
"Namibia","Electricity - total net installed capacity of electric power plants, wind","2019","Kilowatts,  thousand","5.23",""
"Namibia","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","5.23",""
"Namibia","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","5.23",""
"Namibia","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","0.22",""
"Namibia","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","0.22",""
"Namibia","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","0.22",""
"Namibia","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","0.22",""
"Namibia","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","0.22",""
"Namibia","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","0.22",""
"Namibia","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","0.22",""
"Namibia","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","0.22",""
"Namibia","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","0.22",""
"Namibia","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","0.22",""
"Namibia","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","0.22",""
"Namibia","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","0.22",""
"Nepal","Electricity - total net installed capacity of electric power plants, wind","2019","Kilowatts,  thousand","14","1"
"Nepal","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","6","1"
"Nepal","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","6","1"
"Nepal","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","6","1"
"Nepal","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","6","1"
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","4393",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","4202",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","4257",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","3391",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","2865",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","2713",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","2433",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","2316",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","2237",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","2222",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","2149",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","1748",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","1558",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","1224",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","1073",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","906",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","670",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","485",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","2000","Kilowatts,  thousand","447",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","1999","Kilowatts,  thousand","410",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","1998","Kilowatts,  thousand","363",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","1997","Kilowatts,  thousand","324",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","1996","Kilowatts,  thousand","296",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","1995","Kilowatts,  thousand","250",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","1994","Kilowatts,  thousand","152",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","1993","Kilowatts,  thousand","131",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","1992","Kilowatts,  thousand","101",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","1991","Kilowatts,  thousand","83",""
"Netherlands","Electricity - total net installed capacity of electric power plants, wind","1990","Kilowatts,  thousand","50",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2019","Kilowatts,  thousand","54",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","54",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","54",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","37.6",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","37.6",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","36.5",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","37.5",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","37.5",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","36.9",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","37.04",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","32",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","32",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","28",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","22.5",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","17",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","11",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","6",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","5",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","5",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","2000","Kilowatts,  thousand","5",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","1999","Kilowatts,  thousand","5",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","1998","Kilowatts,  thousand","3",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","1997","Kilowatts,  thousand","3",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","1996","Kilowatts,  thousand","0.31",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","1995","Kilowatts,  thousand","0.31",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","1994","Kilowatts,  thousand","0.31",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","1993","Kilowatts,  thousand","0.31",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","1992","Kilowatts,  thousand","0.31",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","1991","Kilowatts,  thousand","0.01",""
"New Caledonia","Electricity - total net installed capacity of electric power plants, wind","1990","Kilowatts,  thousand","0.01",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","689",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","689",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","689",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","689",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","682",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","623",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","623",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","524",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","524",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","496",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","2008","Kilowatts,  thousand","322",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","2007","Kilowatts,  thousand","320",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","2006","Kilowatts,  thousand","169",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","2005","Kilowatts,  thousand","168",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","2004","Kilowatts,  thousand","166",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","2003","Kilowatts,  thousand","72",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","2002","Kilowatts,  thousand","54",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","2001","Kilowatts,  thousand","36",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","2000","Kilowatts,  thousand","36",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","1999","Kilowatts,  thousand","36",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","1998","Kilowatts,  thousand","36",""
"New Zealand","Electricity - total net installed capacity of electric power plants, wind","1997","Kilowatts,  thousand","4",""
"Nicaragua","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","186.2",""
"Nicaragua","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","186.2",""
"Nicaragua","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","186.2",""
"Nicaragua","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","186.2",""
"Nicaragua","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","186.2",""
"Nicaragua","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","146.6",""
"Nicaragua","Electricity - total net installed capacity of electric power plants, wind","2012","Kilowatts,  thousand","146.6",""
"Nicaragua","Electricity - total net installed capacity of electric power plants, wind","2011","Kilowatts,  thousand","63",""
"Nicaragua","Electricity - total net installed capacity of electric power plants, wind","2010","Kilowatts,  thousand","63",""
"Nicaragua","Electricity - total net installed capacity of electric power plants, wind","2009","Kilowatts,  thousand","39.9",""
"North Macedonia","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","37",""
"North Macedonia","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","37",""
"North Macedonia","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","37",""
"North Macedonia","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","37",""
"North Macedonia","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","37",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","2018","Kilowatts,  thousand","1710",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","2017","Kilowatts,  thousand","1207",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","2016","Kilowatts,  thousand","883",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","2015","Kilowatts,  thousand","867",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","2014","Kilowatts,  thousand","859",""
"Norway","Electricity - total net installed capacity of electric power plants, wind","2013","Kilowatts,  thousand","818",""
